,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,url,views,votes
1250,immad01,2020-06-26 09:52:00,2020-07-02 00:00:00,2020-06-26 17:06:00,Home & Garden,499.99,13,,Canadian Tire,Home Improvement & Tools,"MAXIMUM 15A Dual-Bevel Sliding Mitre Saw with Stand, 10-in for $499.99",https://www.canadiantire.ca/en/pdp/maximum-15a-dual-bevel-sliding-mitre-saw-with-stand-10-in-0559034p.html,1510,-12
1251,TEJVEERGTa,2020-06-26 17:01:00,,2020-06-26 17:01:00,Beauty & Wellness,19.99,0,0.5001250312578145,Amazon.ca,Beauty Supplies & Personal Care,MaxKare Electric Heating Pad - $19.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07F1P8PYW%3Fie%3DUTF8%26m%3DA23MB2GP36R80D%26s%3DHealth%2520and%2520Beauty&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1138,3
1252,chun_man17,2020-06-26 16:47:00,,2020-06-26 16:59:00,Computers & Electronics,299.99,1,0.4000080001600032,Amazon.ca,Peripherals & Accessories,Canon PIXMA PRO-100 13-Inch x 19-Inch Professional Photo Inkjet Printer $299.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FCanon-PRO-100-13-Inch-Professional-6228B003%2Fdp%2FB009ND8CIW%2Fref%3Dsr_1_3%3Fdchild%3D1%26keywords%3DCanon%2BPIXMA%2BPRO-100%26qid%3D1593204328%26sr%3D8-3&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,884,3
1253,cyndihuu,2020-06-25 18:54:00,,2020-06-26 16:57:00,Apparel,,10,0.6,Victoria Secret,Women's Apparel,Up to 60% off Victoria’s Secret Semi-Annual Sale,http://go.redirectingat.com?id=2927x594702&amp;xs=1&amp;url=https%3A%2F%2Fwww.victoriassecret.com%2Fca%2F,6018,16
1254,Styleman,2020-06-26 16:39:00,,2020-06-26 16:39:00,Computers & Electronics,,0,,GOG.com,Video Games,"Free Cyberpunk 2077 ""Goodies"" Collection - NOT the actual game",https://www.gog.com/game/cyberpunk_2077_goodies_collection,1451,15
1255,SamG852,2020-06-26 13:23:00,2020-08-02 00:00:00,2020-06-26 16:31:00,Beauty & Wellness,39.99,9,0.3333888981496916,Costco,Other,COSTCO members 5 pack Philips Sonicare Diamond Clean Brush Heads 39.99,https://www.costco.ca/Philips-Sonicare-DiamondClean-Brush-Heads-5-pack.product.100399845.html,2571,11
1256,Jorpho,2020-06-24 14:33:00,,2020-06-26 16:27:00,Computers & Electronics,1.35,4,,Tkqlhce,Video Games,[PC] Use Your Words (JPP-style party game) $1.35 in Fanatical Build Your Own Lockdown Bundle 2,http://www.tkqlhce.com/click-749547-13212017?url=https%3A%2F%2Fwww.fanatical.com%2Fen%2Fpick-and-mix%2Fbuild-your-own-lockdown-bundle-2%3Futm_source%3DFacebook%26utm_medium%3Dsocial%26utm_campaign%3DBundle%2BBuildYourOwnLockdown2&amp;sid=rfdcb,1363,8
1257,ontheroad,2020-06-26 10:17:00,,2020-06-26 16:21:00,,999.99,6,,Costco,Sports & Fitness,costco: Marcy Combo Smith Cage Machine with Workout Bench and Weight Bar 999.99,https://www.costco.ca/marcy-combo-smith-cage-machine-with-workout-bench-and-weight-bar.product.100384899.html,2211,1
1258,wax888,2020-06-26 16:10:00,,2020-06-26 16:10:00,Home & Garden,39.99,0,,Linen Chest,Appliances,Starfrit The Rock Indoor Smokeless BBQ Grill $39.99,http://www.tkqlhce.com/click-749547-12404514?url=https%3A%2F%2Fwww.linenchest.com%2Fen%2Fstarfrit-the-rock-indoor-smokeless-bbq-grill.html&amp;sid=rfdcb,1054,2
1259,Samster,2020-06-26 13:53:00,,2020-06-26 16:02:00,Home & Garden,301.71,3,,Home Depot,Home Improvement & Tools,WARM *YMMV* *Online Only* $301.71 all-in - Campbell Hausfeld 8 Gal. Electric Quiet Hot Dog Air Compressor at Home Depot,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=http://homedepot.ca/product/campbell-hausfeld-8-gal-electric-quiet-hot-dog-air-compressor/1001051672,1177,2
1260,Andyc416,2020-06-26 14:25:00,,2020-06-26 15:36:00,Computers & Electronics,16.66,9,,Lenovo Canada,Peripherals & Accessories,**Warm** Lenovo Legion Gaming XL Cloth Mouse Pad $16.66 free shipping,http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Faccessories-and-monitors%2Fgaming-accessories%2FACCKIT-BO-Lenovo-Legion-Mouse-Pad%2Fp%2FGXH0W29068%3Fgclid%3DCj0KCQjwudb3BRC9ARIsAEa-vUs_9Ni6f9rLDHNt-cJ3zmdFpNBqHVZUnNUFNOu7YfoapnkwGJqnbLIaAoxmEALw_wcB%26cid%3Dca%3Asem%7Cse%7Cgoogle%7Cca%2Bshopping%2Bbrand%2Blv%2Bnon-intel%7Cgs_accessories%7C%7CGXH0W29068%7C9939988307%7C101472481355%7Caud-939327936874%3Apla-430425452587%7Cshopping%7Cbrand%26ef_id%3DCj0KCQjwudb3BRC9ARIsAEa-vUs_9Ni6f9rLDHNt-cJ3zmdFpNBqHVZUnNUFNOu7YfoapnkwGJqnbLIaAoxmEALw_wcB%3AG%3As%26s_kwcid%3DAL%21373,1552,0
1261,Nexzen,2020-06-24 11:01:00,,2020-06-26 15:36:00,Entertainment,,6,,Apple,"Books, Music, Movies, Magazines",Little Women Rental 99c on Apple and Amazon this week,http://go.redirectingat.com?id=2927x594702&amp;xs=1&amp;url=https%3A%2F%2Fitunes.apple.com%2Fca%2Fmovie%2Flittle-women%2Fid1489251504,1334,6
1262,bebepinotte2,2020-06-25 22:12:00,,2020-06-26 15:02:00,Apparel,59.88,4,,Amazon.ca,Men's Shoes,Skechers Vassell Oxford (color: desert),http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FSkechers-Mens-DIAMETER-VASSELL-Oxfords%2Fdp%2FB0050I7QM2%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DSkechers%2BMen%2527s%2BDiameter%2B-%2BVassell%2BOxfords%26qid%3D1593137829%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2013,0
1263,yjzeng,2020-06-26 08:46:00,,2020-06-26 14:38:00,Home & Garden,188.0,4,,Home Depot,Home Improvement & Tools,Milwaukee Tool 1-inch SDS-plus Rotary Hammer Kit (Markham location),https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/milwaukee-tool-1-inch-sds-plus-rotary-hammer-kit/1000730931,1643,2
1264,n40ca4s,2020-06-26 13:26:00,,2020-06-26 14:27:00,Sports & Fitness,9.99,2,0.66,Canadian Tire,Other,"Rapala Fish Pro Fillet Knife, 6-inch, 9.99",https://www.canadiantire.ca/en/pdp/rapala-fish-pro-fillet-knife-6-in-0777428p.html#srp,1111,4
1265,frankw,2020-06-22 17:18:00,,2020-06-26 14:23:00,,4.0,20,,Dollarama,Home & Garden,Orbit PVC Poly Pipe Cutter Combo,,7565,21
1266,CelicaGT-S,2020-06-26 14:22:00,,2020-06-26 14:22:00,Entertainment,12.99,0,0.47,Google,"Books, Music, Movies, Magazines",Google Play Store - Pixar Favorites - $12.99,https://play.google.com/store/movies/collection/cluster?clp=6gIcIhoKFHByb21vdGlvbl9waXhhcl9zYWxlED8YBA%3D%3D:S:ANO1ljKjhM4&amp;gsr=Ch_qAhwiGgoUcHJvbW90aW9uX3BpeGFyX3NhbGUQPxgE:S:ANO1ljL-tmw,742,-1
1267,RedSwagDeals,2020-06-10 12:58:00,,2020-06-26 14:21:00,Computers & Electronics,,25,,Microsoft Store,Video Games,SONIC MANIA FREE W/ Microsoft Store Movie Purchase,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36509&amp;murl=https%3A%2F%2Fwww.microsoft.com%2Fen-ca%2Fstore%2Fmovies-and-tv%2Fcollection%2Ftop-deals-gamer-flicks-up-to-45-off%2Ffs_gamerflicksale&amp;u1=rfdcb,6777,13
1268,Gee,2020-06-26 00:35:00,,2020-06-26 14:15:00,Automotive,31.97,10,0.16,Amazon.ca,Auto Parts & Accessories,31.97$ - Garant 63” Extra-Large Pivoting Head & Telescoping Snow Brush,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07HYRK3BC%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2316,0
1269,sabrederek,2020-06-21 20:36:00,,2020-06-26 14:05:00,Home & Garden,2.93,15,,Canadian Tire,Home Improvement & Tools,16' tape measure YMMV In-store clearance $2.93,https://www.canadiantire.ca/en/pdp/certifiedtape-measure-16-ft-0577110p.html#srp,5076,2
1270,MarleauP,2020-06-24 17:40:00,,2020-06-26 14:00:00,,13.88,8,,Amazon.ca,Apparel,"Cambivo Knee Brace [2 pack] Support for Running, Sports And Arthritis $13.88",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07J687ZFQ&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3036,8
1271,SaadA79344,2020-06-21 05:03:00,,2020-06-26 13:55:00,Computers & Electronics,,13,,Best Buy Mobile,Cell Phones,Bestbuy Gift Cards With Activation,,5432,-15
1272,harold_callahan,2020-06-26 13:04:00,,2020-06-26 13:04:00,Computers & Electronics,199.97,0,0.13,Amazon.ca,Peripherals & Accessories,Sennheiser Momentum 2 Wireless Headphone with Active Noise Cancellation | 13% Off | $199.97,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB00SNI44CQ&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1175,1
1273,9394,2020-06-26 08:44:00,2020-06-28 00:00:00,2020-06-26 12:54:00,,,14,,Staples,Computers & Electronics,First Responders and Healthcare Workers - 10% off tech and 15% off everything else (June 27-28),,3159,9
1274,Triggers,2020-06-25 22:06:00,,2020-06-26 12:32:00,,1899.0,8,,Amazon.ca,Computers & Electronics,MSI GL65 gaming laptop RTX 2070 1899$,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB085T8FHTX%2Fref%3Dcm_sw_r_cp_apa_i_Jwv9EbZJG3NAX&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2616,0
1275,GurmanB62972,2020-06-11 04:32:00,2020-12-01 00:00:00,2020-06-26 12:26:00,Restaurants,,25,0.4,Domino's Pizza,Fast Food,Domino’s Pizza 40% discount code (YMMV),,12433,8
1276,TorontoBORN,2020-04-04 09:59:00,,2020-06-26 12:04:00,Home & Garden,1399.99,174,,Costco,Appliances,"COSTCO.CA - Bosch Benchmark 800 series dishwashers - $1399.99 delivered, + 25% OFF in Ontario","https://www.costco.ca/bosch-800+-series,-24-in.-stainless-steel-pocket-handle-dishwasher-with-myway-third-rack.product.100650964.html",51604,30
1277,bphills,2020-06-20 07:37:00,2020-06-25 00:00:00,2020-06-26 11:29:00,Beauty & Wellness,0.32,81,,Real Canadian Superstore,Beauty Supplies & Personal Care,Any six Axe products for $0.32 each,,22702,51
1278,Freebush,2020-06-26 00:12:00,2020-07-02 00:00:00,2020-06-26 11:19:00,,179.99,13,0.2800112004480179,Memory Express,Computers & Electronics,Asus RT-AC86U AC2900 Wireless Dual Band Gigabit Router $179.99,https://www.memoryexpress.com/Products/MX68383,1878,4
1279,Mrrfdxyz,2020-06-25 15:15:00,,2020-06-26 10:33:00,,329.99,15,,Costco,Beauty & Wellness,Marcy Half Cage -$329.99,https://www.costco.ca/marcy-half-cage.product.100384873.html,3934,4
1280,Seanne,2020-06-15 15:36:00,,2020-06-26 10:26:00,,2.0,34,,Amazon.ca,Groceries,"Pringles Mega Can Original Flavour Potato Chips, 1 Count $2.00",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FPringles-Mega-Original-Flavour-194g%2Fdp%2FB07DPGPXG7%2Fref%3Dpd_bxgy_img_3%2F132-5088911-9241419%3F_encoding%3DUTF8%26pd_rd_i%3DB07DPGPXG7%26pd_rd_r%3D92b1d358-837b-49f0-82d1-d54cc8db8fca%26pd_rd_w%3DQMONa%26pd_rd_wg%3DPA0d0%26pf_rd_p%3D62bc58f5-5a07-4a59-9b91-fe01cc96db2b%26pf_rd_r%3DZV6TRNPBJ4V49RXNSQN1%26psc%3D1%26refRID%3DZV6TRNPBJ4V49RXNSQN1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,12080,23
1281,greatgordini,2020-06-26 10:20:00,,2020-06-26 10:20:00,Beauty & Wellness,2.0,0,0.86,Atlantic Superstore,Beauty Supplies & Personal Care,Exact Multi-Purpose (Contact Lens) Solution YMMV $2,https://www.loblaws.ca/Home-%26-Lifestyle/Personal-Care/Eye-Care/Contact-Lens-Care/Exact-Multi-Purpose-Solution/p/20035633_EA,493,1
1282,stingyshopper,2020-06-24 19:13:00,2020-07-09 00:00:00,2020-06-26 09:49:00,Computers & Electronics,26.39,27,0.67,Playstation,Video Games,"PS4 Control $26.39 (the GAME, NOT a controller)",https://store.playstation.com/en-ca/product/UP4040-CUSA11461_00-CONTROLPREORDER1,5789,22
1283,immad01,2020-06-12 10:32:00,2020-07-02 00:00:00,2020-06-26 09:43:00,Home & Garden,14.99,21,,Canadian Tire,Home Improvement & Tools,Mastercraft Metal Sawhorse for $14.99,https://www.canadiantire.ca/en/pdp/mastercraft-metal-sawhorse-0570035p.html,3904,17
1284,Someoneintoronto,2020-06-26 08:47:00,,2020-06-26 08:47:00,Apparel,,0,,Brownsshoes,Men's Shoes,Timberlands on Sale in B2/Brown Shoes,https://www.brownsshoes.com/on/demandware.store/Sites-BrownsShoes-Site/default/Search-Show?q=timberland#q=timberland&amp;prefn1=brand&amp;prefv1=TIMBERLAND&amp;prefn2=siteAssignment-text&amp;prefv2=brown&amp;srule=20OFF_SALE_MIXED&amp;pmin=0%2e00&amp;pmax=100%2e00&amp;refinement=true,358,0
1285,Furiae,2020-06-12 03:36:00,,2020-06-26 08:40:00,Home & Garden,99.99,60,,Canadian Tire,Home Improvement & Tools,"DEWALT DWE575 7-1/4-in Circular Saw, 15 Amp $99.99",https://www.canadiantire.ca/en/pdp/dewalt-dwe575-7-1-4-in-circular-saw-15-amp-0548345P.0548345.html,11841,24
1286,Trapper,2020-06-25 17:52:00,,2020-06-26 08:39:00,,229.99,11,0.233341111370379,Amazon,Computers & Electronics,NETGEAR Orbi Whole Home Mesh WiFi System (RBK13) (1 Router & 2 Satellites) $229.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FNETGEAR-Orbi-Whole-System-RBK13%2Fdp%2FB0817L9K35%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DOrbi%2Brbk13%26qid%3D1593121493%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2922,-1
1287,CaptSmethwick,2020-06-23 03:45:00,2020-06-28 00:00:00,2020-06-26 05:31:00,,99.7,12,,Amazon.ca,Apparel,"Leather messenger style laptop briefcase, Kenneth Cole Reaction. Cognac colour. $99.70",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB00QI2RHAU%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,7220,20
1288,gabers,2020-06-26 00:55:00,,2020-06-26 03:21:00,Kids & Babies,,4,,EB Games,Toys & Games,Magic the Gathering Sale,,2348,1
1289,HelloNanaimo,2020-06-26 00:00:00,,2020-06-26 01:11:00,,149.0,4,0.37916666666666665,Lecreuset,Home & Garden,LeCreuset Square Skillet - $149 Reg $240,https://www.lecreuset.ca/en_CA/square-skillet-grill/CA-LS2021.html,2242,3
1290,GateGuardian,2020-06-24 18:34:00,2020-06-25 00:00:00,2020-06-26 00:30:00,Computers & Electronics,69.99,10,,Best Buy,Computers & Tablets/eReaders,Razer Black Widow Backlit Mechanical Green Gaming Keyboard ($149.99-$80=$69.99),https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/razer-black-widow-backlit-mechanical-green-gaming-keyboard-english/14522250,5301,6
1291,givememoney,2020-06-21 13:52:00,,2020-06-26 00:17:00,Entertainment,83.92,93,,Amazon.ca,"Books, Music, Movies, Magazines",Board game Mansion of Madness 2nd - $83.92,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FMansions-Madness-2nd-Board-Game%2Fdp%2FB01J4NB6CO%2Fref%3Dpd_rhf_sc_s_bmx_0_10%3F_encoding%3DUTF8%26pd_rd_i%3DB01J4NB6CO%26pd_rd_r%3Dc7afd984-b411-4332-9b07-0fd5a3966f83%26pd_rd_w%3DITm3p%26pd_rd_wg%3DmsgjW%26pf_rd_p%3D942596aa-531c-4037-8384-d24c6911f0c9%26pf_rd_r%3D+&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,13487,36
1292,WCDave,2020-06-25 18:31:00,,2020-06-25 23:59:00,Computers & Electronics,369.99,9,,Amazon.ca,Peripherals & Accessories,"Samsung CJG52 27"" Gaming Monitor - $369.99 [WQHD] [144hz] [4ms] [1800r Curved] [VA Panel]",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FSamsung-LC32JG52QQNXZA-Curved-Gaming-Monitor%2Fdp%2FB07H2MXZ37%3Fth%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2726,0
1293,Freebush,2020-06-23 08:12:00,,2020-06-25 23:02:00,,161.99,12,0.029941912689382597,Newegg,Computers & Electronics,G.SKILL Ripjaws V Series 1x32GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) F4-3200C16S-32GVK $161.99 + $9.99 shipping,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=44589&amp;murl=https%3A%2F%2Fwww.newegg.ca%2Fg-skill-32gb-288-pin-ddr4-sdram%2Fp%2FN82E16820232942%3FDescription%3DF4-3200C16S-32GVK%26cm_re%3DF4-3200C16S-32GVK-_-20-232-942-_-Product&amp;u1=rfdcb,3761,-1
